location_continuity,accelerometer_variance,minutes_active_pre_trigger,cell_tower_mismatch_meters,zone_history_deliveries,is_fraud
0.9339626637572871,5.8557608125317735,70,408.5355219492538,116,0
0.776317474252554,2.8597601348279866,180,556.9402405086141,25,0
0.9407205353353972,4.60525809191026,119,48.777375647625476,70,0
0.9111057932382387,5.670472575514777,122,116.98580170256685,57,0
0.03857752236763381,0.15652894700945547,3,3385.1884894903524,1,1
0.8071088031910036,4.295353303494295,216,788.4018333094684,140,0
0.8890741658368474,4.449194098682377,91,397.8057898172872,151,0
0.9993248167030602,4.567905802473082,164,280.3380574528739,88,0
0.7027162484741113,7.7695938808988725,71,17.576456642005933,34,0
0.8554236298716447,4.654120402214581,168,340.8450594916584,174,0
0.9612249703817535,5.146740762061884,193,55.3222725422109,121,0
0.876505666294946,5.247860075097388,168,7.635434065900171,84,0
0.9296090091574122,4.131572363976615,118,745.2801010752358,114,0
0.9934662005579675,5.1194743739208874,117,28.68991876372684,180,0
0.8463502955632037,3.8659939708150928,230,495.29313388147204,183,0
0.7866081210312099,6.084240342478268,148,149.47921556262963,136,0
0.7412562832437979,6.141269981467216,154,605.9809274078681,180,0
0.9799615263277919,3.404968250254522,156,136.26530749589563,100,0
0.8087679389677284,2.901157611163053,185,350.26064930752375,50,0
0.03273379325567326,0.14237590304496622,3,7299.899168283669,0,1
0.9533997727270673,5.724185186090477,93,253.99943007565523,34,0
0.8064495566629488,4.984471565138395,205,429.3749019249745,97,0
0.8848901457777172,6.418832234831958,197,283.1286597464537,119,0
0.8153065115572404,3.432745529145393,45,293.6661976697973,140,0
0.8449542589941006,5.362703107333623,91,364.71153930739274,63,0
0.8228236215451055,7.694997802512526,223,486.3271580855528,106,0
0.8921428126527532,5.166694062944768,129,455.02854612333994,87,0
0.9801625052583715,3.507239060151144,23,707.0367872611819,33,0
0.7925404844468452,5.213066718245818,118,690.0594832491654,179,0
0.7337771399587583,3.641304179943279,86,776.444229180399,169,0
0.176313658936775,0.17052674307052898,4,9319.320328675272,0,1
0.9329342339499174,4.23351624470641,153,663.3056237187185,164,0
0.8803345035229626,3.780478441609805,162,787.3117176333889,152,0
0.7454785224400298,6.659347338289953,35,598.6202995178054,6,0
0.7753004149786901,5.0876742210584744,95,756.0940231098689,76,0
0.8653479885749116,4.970122405550403,175,379.63714115853895,31,0
0.7854521483132403,5.644011234202601,152,606.3802788498398,104,0
0.9379784051314763,4.548529531410167,27,293.69140522688787,148,0
0.861499582976714,3.311517548299123,33,374.6167442115941,13,0
0.8990612116050132,5.237133837984777,27,605.3912625885018,77,0
0.8118065551036941,3.7214198508888447,71,719.2711679684745,143,0
0.7718685672000917,4.516957768261912,132,497.8506379647022,135,0
0.7526474882144072,3.4731327642842613,26,125.66691810312776,27,0
0.9817203095538689,3.8914570129651507,63,131.434054021212,176,0
0.9077308453973109,4.505766049673021,234,334.2338661586049,36,0
0.9022059757176377,5.4458408323776295,145,668.4597516616759,75,0
0.8962523804422223,8.147332211820121,145,619.3254339977327,164,0
0.7696054540926431,4.7473704319566785,152,107.72714129934818,130,0
0.7555586703602404,4.960608810095222,232,730.2885693263602,168,0
0.903262680237686,4.590733180489804,83,459.8441798978246,23,0
0.8556102983141785,4.089107878870873,113,124.34664314059134,94,0
0.7129479735851728,7.80322676081578,184,169.20076846382983,40,0
0.7610418227492787,2.7164985225773837,168,518.043822122738,122,0
0.9047597378613165,5.2866863507545885,42,678.9503415063463,45,0
0.9588990494076617,5.5044168338713435,135,605.6990591817676,191,0
0.9387378008308302,0.7413820107718596,147,311.1864812803513,54,0
0.9200843141684206,3.0864760100064026,42,59.062913755105924,16,0
0.9835072193741706,6.214486295222362,63,14.096002183771184,75,0
0.8520761313885503,3.351441163202211,85,234.8897320517998,180,0
0.8002714956088182,5.785940768115102,211,292.9574646346789,158,0
0.7094287557060203,4.451741094522101,64,538.9957040384143,188,0
0.8564378916164416,6.027935127066452,84,18.32804791292748,167,0
0.7941626490167412,5.711950228350188,79,379.8040494149101,69,0
0.9032179389666618,2.7292542481327198,63,97.87660092586083,54,0
0.8503826933877188,2.3551449516447724,126,157.30563397280184,133,0
0.9438703027390233,3.831360890934949,182,449.71556360686054,191,0
0.7027994859481279,6.179609317993725,213,39.92313672871859,185,0
0.7773708481134819,6.0437957586406785,210,213.1678573171958,194,0
0.7097330338141561,6.109916077068974,22,116.03461733534974,41,0
0.730073669116863,5.667343842514827,58,164.3386052762102,129,0
0.7316204132189387,5.430908771041141,136,131.51944414020838,173,0
0.7065470190326468,6.046380455508799,61,532.614915049633,114,0
0.7661458627210526,1.0627744154388323,205,543.4524319728027,143,0
0.8356653822669421,6.176004168966122,58,640.7886947877887,97,0
0.9931923723974512,7.103013988878683,237,235.51190875138977,91,0
0.7663716089338192,7.046489366256299,182,375.5056404660762,198,0
0.7213467036633728,4.816346015378904,81,727.7677323113422,149,0
0.8593882055052795,4.171145980821722,63,357.58045552219124,87,0
0.7100597304207338,5.5225126088691905,174,665.1126728536633,82,0
0.7725679882338667,4.887610165822328,82,616.3457563209871,63,0
0.7258396417191041,4.206625431343017,32,738.2599716786972,77,0
0.7199694183742669,3.2703735023903264,90,79.81369809771203,57,0
0.7332968407640443,2.4998548898162034,49,548.5815608605457,189,0
0.7199331533067325,3.1021123863721773,181,230.34924376298784,104,0
0.885857860010891,3.9135461986884996,155,627.6833002755745,47,0
0.8278363713856692,5.002692309317161,125,475.10098029217687,131,0
0.7804190922468628,4.763379525152772,97,346.2006952887997,115,0
0.8105346759749736,2.7882459694276465,150,497.1435028956037,169,0
0.8338017318873867,4.389672133243438,73,341.4327761396156,151,0
0.751212508993744,6.049196370343553,221,298.3452548532889,68,0
0.7446387908215346,5.0787895523229745,123,259.60382449600763,18,0
0.8287187107907997,4.709585733446738,170,564.7092945823681,48,0
0.8956874945775819,7.295501846531616,64,342.10197734991084,10,0
0.29441632103545634,0.20436752843448386,3,3843.980140531305,0,1
0.984665661176,3.6721269708136663,169,26.887729852005027,151,0
0.9941704681182171,7.023702657670144,21,453.91941502875426,60,0
0.9092260801740519,1.519526602654365,151,420.3524561219049,83,0
0.9478202890757585,4.404015121172957,46,644.1769677708048,196,0
0.8569196274307358,4.133118834750934,194,665.492696058564,176,0
0.9345672738990669,3.544593011137642,160,600.4119421110194,169,0
0.9508353109621746,3.264587904155793,100,405.3417416856779,44,0
0.8395616836851154,5.647447444456396,175,181.40659755552937,167,0
0.8850350823557623,4.854859845219666,156,611.6453060248243,62,0
0.8212869241764607,6.352593045710411,168,31.57405045946824,172,0
0.7796748498875818,3.0958021009807806,101,267.02948379674723,60,0
0.7647463082490529,5.271876743903076,133,754.3761515447646,86,0
0.8256843370562426,3.693210454988554,142,145.8506588749116,55,0
0.9236318422552989,4.422585667384878,35,31.87127267044776,167,0
0.89759840648193,2.772220755950102,61,294.4310392935245,105,0
0.8290917684698388,4.787705543993229,41,775.1745042575966,38,0
0.9584994654097303,3.3141823923116087,83,67.90139585291514,118,0
0.9384433910624945,5.364323019725412,24,763.8713677412478,33,0
0.952997850336365,2.9538410092724625,200,53.332441020658635,22,0
0.8557673712340615,3.1187585195065943,155,194.2386116221379,29,0
0.8276309315849251,3.8579670952865888,202,452.11677644555505,183,0
0.975245752939597,3.165169654907105,155,493.0022614696811,70,0
0.05957688494808282,0.1213155603122821,0,6640.515631875114,0,1
0.8428151206597299,4.544653512101127,116,254.96212476910677,26,0
0.8596340455795947,2.850993065390521,29,532.6254428351817,195,0
0.8435585109758568,3.662684765218243,91,176.8510040681477,30,0
0.782776808314164,6.116879597709695,40,117.20267240433486,94,0
0.7478634040339565,5.151186608967209,44,252.43797891593215,193,0
0.8805644768908967,3.9140529042983188,165,171.26772360212863,135,0
0.9082451720529493,5.154376085784856,222,367.0044255915634,16,0
0.736632974203008,3.089621677105101,135,766.8590745034865,147,0
0.8384432393874202,3.4165407653021056,234,347.4710813186334,63,0
0.796256362824953,4.151094303661392,176,353.9017341041698,106,0
0.7220092202378807,6.098226839082104,153,291.5489958165919,94,0
0.7429844376107922,9.297818034628943,71,289.0715358155875,183,0
0.7789337709732528,2.702697027134535,25,614.1984732371471,70,0
0.7017275981494364,6.803864757837841,35,766.3300407121184,197,0
0.8801953199645067,4.119327094069779,197,495.32749817616065,56,0
0.8976771825730454,4.191042478305095,39,474.81351369109126,88,0
0.7441826690656272,6.154953097002834,56,128.70669419364714,63,0
0.8042029978776528,7.832655409421385,119,477.67841248830223,109,0
0.8324591504120131,5.417522951967005,151,69.39461809868206,23,0
0.8387604148399443,5.235691878486412,167,198.04671650824713,33,0
0.9152793296974528,4.157993005336691,156,737.2812797259492,132,0
0.7725681484776517,5.934631021833643,199,177.174866425496,45,0
0.7844563595244789,5.001133261181893,59,563.9303425953153,25,0
0.8710860816194171,3.519430731595527,131,318.7227319417108,36,0
0.8099384604614194,6.256745802844221,155,483.21439726014256,14,0
0.8242389257586781,8.123990483164697,233,253.93290697310817,131,0
0.7827302704754071,4.667327894425797,112,155.89526577392058,103,0
0.8757594365360557,5.208543030429689,93,560.5896794674418,145,0
0.8963952060597864,3.595111990634537,178,324.20542445768615,127,0
0.7835939392709834,3.5861629913121855,222,492.40228270599926,176,0
0.7336116706504157,2.3282623783015497,221,458.5079477232564,89,0
0.9392677301911565,4.232354663086545,143,711.8376644739117,43,0
0.29879221755439506,0.14094142593127398,4,5153.249441071566,0,1
0.9497327922401265,3.536950959082625,96,305.0947715893716,178,0
0.9244219538288596,0.8912896907937906,165,410.3437502330263,118,0
0.9611580898808152,6.072118474833418,180,776.4338049246078,56,0
0.811975537488802,4.980043046932047,144,664.1858917873365,17,0
0.7684706090481097,1.9584840924937268,78,585.9715833419613,95,0
0.9787434151635062,7.647370708326157,152,109.25354136264032,184,0
0.9959890368876541,4.8126696719748985,162,334.7926114282105,137,0
0.9690985868093234,4.11094576556434,209,630.4280366416777,91,0
0.8935655727533991,6.926157042768346,232,466.0813926018937,117,0
0.9443724160694147,2.6078660627550017,197,639.6760639536342,40,0
0.7689863817673258,7.453696709203722,114,661.5956879240003,111,0
0.9781533458438358,3.003942303003611,215,545.1256480307501,95,0
0.8251580255693729,5.6145280156198245,86,287.6611209993995,118,0
0.8278543906707918,4.0164684208078345,239,640.1873711465302,14,0
0.8885279369843762,4.1648318407349505,208,75.91453394868157,177,0
0.9029403811679086,3.097794792537031,84,562.2773657414793,126,0
0.8682813914606159,6.097933253764769,235,504.21002246726454,82,0
0.886039779340461,2.6853226580856946,24,461.0026360708738,48,0
0.8006831362809528,6.572599831720312,41,403.84162656591445,11,0
0.7153406144326302,5.200937570870353,140,111.0079723084108,16,0
0.8341166631419277,2.7578657803255338,115,565.6271104270692,82,0
0.8945514460356064,4.996446625800788,152,511.76164972728213,175,0
0.8089246889195905,4.908386492971436,66,292.06530658702155,157,0
0.9018899867183297,3.7757675164579343,152,110.33839181096266,67,0
0.8406303896393517,5.729464990025332,65,333.37529197843924,132,0
0.8979070818791423,8.181490348767664,65,389.92894231223215,21,0
0.8850780755127227,5.671090905603464,108,215.49483616215514,25,0
0.7359596102001048,1.7058082683500801,99,305.35064459919676,68,0
0.9909636480122916,5.779853209293129,127,442.54679380618364,56,0
0.967256660494944,2.07259563067567,92,198.654786419874,48,0
0.8423892627249441,3.3047319057729747,55,465.568283215354,179,0
0.8492619556438307,2.6477835298699244,40,7.9066302203691485,178,0
0.8488717665702441,4.515248501446273,68,499.8697549568252,12,0
0.8032274853548326,5.998001801763312,197,19.12428199823699,106,0
0.918658432680984,4.56814088469812,54,405.27895694676755,188,0
0.862793390412273,6.148817419220922,125,339.32448729521354,127,0
0.9177939729955886,5.714976561200836,141,228.7340606897704,50,0
0.7597811009400403,4.210167300294947,185,572.3817029501433,16,0
0.7789742039554033,5.5955700048236,204,456.8740871890032,193,0
0.8480639741020356,3.7464664924699456,98,386.59021223441164,162,0
0.09009334707676882,0.14558183208261138,0,6978.57236773345,1,1
0.8673350252110075,3.355669512697152,119,65.12781202153954,133,0
0.808292169082008,3.6976085576025017,31,10.038559351127141,20,0
0.7889606743862966,6.573296212813043,202,221.5916603097674,44,0
0.9345471590034806,5.175245261258276,37,334.74716806183585,144,0
0.247248761673608,0.1651085598890976,0,5116.3801111915045,0,1
0.7389036934672706,4.976655366694559,142,471.9820837596798,166,0
0.22385860478987402,0.16940315028547798,3,4313.607099928038,1,1
0.7815995816033068,5.962841184287957,210,600.1330531011658,182,0
0.9718429764297299,6.842045314412203,175,389.53851865528827,120,0
0.9213654954503818,4.5768113345991335,124,797.4519808567597,123,0
0.7879632315094194,2.6857951726356504,29,759.0373700469277,43,0
0.7154277440452751,4.925179768807824,37,44.03837039537155,55,0
0.7116988037724734,5.198745715243469,183,89.38226188484997,181,0
0.7487850818034674,3.668345732692189,72,390.9489561009178,59,0
0.9136411137641816,5.128392055916788,202,171.8512512833077,105,0
0.8974306654169476,6.54637900755036,107,533.5352156599756,145,0
0.9693893940543366,7.183400718885947,127,769.0383793063542,38,0
0.8895511636509398,6.479564758858905,140,624.7967848225379,147,0
0.9186817600315471,5.58322836539557,73,701.6375396861997,91,0
0.9796084316530053,6.8449855526580246,211,646.1296621324368,174,0
0.9703474031472967,4.882654011412224,146,745.3029627307516,51,0
0.8191550588855364,4.948174064069055,169,505.56597231202306,38,0
0.9209332706874168,5.983105744775355,101,530.4430909888965,142,0
0.8210448598637191,4.303128382826572,27,502.90843725576195,40,0
0.725406502562592,2.85664309023241,204,144.7836620847961,125,0
0.9906633565857075,6.879699237152365,114,297.69615680642295,138,0
0.8517794962958676,7.2470176554566414,53,271.45007695446424,27,0
0.9669740129088588,5.232733014298034,74,586.2287778915155,58,0
0.9068394907411796,4.966947703993594,181,175.2532930499031,135,0
0.8622095429934731,4.042121262282455,209,669.4599155223987,88,0
0.9692097597372795,4.123398535105953,120,437.0947928209099,144,0
0.709139105892688,2.1874889187920954,28,383.59746918260777,62,0
0.006709866889729754,0.34011774694886965,0,4208.992627585101,0,1
0.9718261181443781,6.229609575887142,185,507.4379284162643,14,0
0.8569988893584224,3.50846740155369,220,342.6739122586925,6,0
0.9298194329605908,6.15710269235565,34,634.4885400225767,151,0
0.8296056782783517,4.867183678125481,191,83.46804229526592,35,0
0.9013279471257928,5.5014905818302555,83,385.1449622496047,148,0
0.9339552966680049,3.4520505742292307,186,312.27193120956326,46,0
0.7091500749817148,6.398652306432001,64,653.9722756087688,13,0
0.07411933223689335,0.04771027535141942,3,3574.9372080864578,0,1
0.9553410014550571,0.943412552595837,69,557.7757286468716,90,0
0.7515081723116348,5.598145646637222,76,164.06508621309993,164,0
0.8509408775740263,4.906040634009147,115,160.8625502350975,141,0
0.7203511177315516,4.691558219535128,191,426.25988905008813,186,0
0.8229714669088865,4.361366593022614,58,264.35788319868874,181,0
0.727361830914607,4.986067157648276,66,275.5530448698919,154,0
0.7358782737814905,7.41317128360156,39,661.2446374288783,198,0
0.8785638502380624,4.531892101920901,164,586.1921714686339,137,0
0.9676907494418956,5.806652285552726,233,707.2685572611693,39,0
0.7520120785884264,3.6491144711959076,106,515.8842453577013,41,0
0.7538094046036631,4.6996981185494455,168,590.3891058201293,10,0
0.7599021346475079,4.774519309592192,61,563.3238006310991,99,0
0.7351201049282817,4.1226385198733455,214,59.82660476726718,61,0
0.9005929659773293,4.591182917957286,232,561.4844085204961,107,0
0.7405651941138564,1.9288442213438746,167,71.83781285828826,77,0
0.7049777441897793,6.276079091690971,142,82.25150898484284,83,0
0.7302934320453283,4.899154539205803,228,227.9438444200914,122,0
0.7320630769284231,4.7463159715357754,121,556.6908932789594,97,0
0.8695990763714829,5.886704176885899,167,236.18259964437104,35,0
0.9708684985575962,3.804329650662529,174,363.3832461657612,68,0
0.7880060264323029,9.236330639592804,87,36.76983760888825,46,0
0.7702610112779003,4.913074187355924,96,598.8813276417278,143,0
0.7508478240058277,4.267589236322683,161,740.9165978164685,93,0
0.9486746422452033,3.5322506812000904,195,456.5881991809126,94,0
0.8936716544282284,5.941520626811712,139,413.49628132140816,115,0
0.7889072840539865,6.282802261622393,41,755.7894322271411,199,0
0.7831207749140199,3.6778494421595065,65,162.79608043224903,72,0
0.9679270615586244,5.462438095458231,209,615.5727955581729,78,0
0.762097773531528,5.002965267133717,101,729.1434470705607,57,0
0.7657641962074133,6.555738347987365,90,474.9567830526846,168,0
0.9854210026619972,4.614049999073315,224,222.66165639891113,187,0
0.7756944208405459,6.747486323845885,130,551.9056086680083,89,0
0.9087922618281093,6.580978656774314,172,783.6911112791529,160,0
0.9312765533932156,6.0671158691982425,204,569.8901307542553,51,0
0.7810743076392349,3.2569012696155752,68,234.48950330676848,133,0
0.8821282108266342,5.384255908541418,122,649.6813825737769,61,0
0.9047621436301471,5.346067623612444,51,356.5543109007505,78,0
0.9216169452179699,5.613597407501086,161,133.7577035745091,96,0
0.9960660809801551,5.27375154589882,71,84.25004727184708,147,0
0.7197125918285057,4.23143863898496,32,477.5034298689376,180,0
0.8035576625482631,5.73711913453329,124,441.3674273192588,130,0
0.8994735173461654,7.026523628730501,112,344.8851898764299,68,0
0.7108481141574285,3.7226900303310217,125,67.91604356024293,13,0
0.9444013014129967,7.257593057912495,236,174.53998102237767,106,0
0.9170343453550003,3.7612508401429285,161,289.0093832563159,48,0
0.9963167169208095,6.3852629240710534,114,81.93337414220716,177,0
0.9416296987899959,5.188322879976722,170,585.1897055147657,164,0
0.8202554250290919,7.9177926114154,121,420.1746013047205,102,0
0.8533387417711689,2.751228197063453,126,521.5300853863615,121,0
0.9250797291816526,4.626539517078987,63,182.20832247463062,82,0
0.8515620320729914,3.5299065472390785,32,482.0090700425243,140,0
0.9198404634298751,3.783659095699625,43,173.19376839893596,109,0
0.9516694259337802,4.144039354699831,156,366.5974735474334,123,0
0.7532318631339168,7.457539598406411,102,39.2470829970116,46,0
0.7621227427632565,5.573649973538803,162,212.86344823977447,154,0
0.8619956139147567,4.785111626953711,93,458.30928094392516,9,0
0.9628958299426935,6.7567514490592195,171,501.19450546816387,120,0
0.9729829431563176,5.096758959293858,186,428.4142547095267,40,0
0.873602622571718,5.302479357693882,146,330.578141993417,45,0
0.7957940912771244,4.350839174617417,205,269.5310692731684,138,0
0.8633034662902963,6.5453745409543505,60,455.4775555944417,125,0
0.7230939729486379,4.676585632147966,22,434.62242393448446,165,0
0.17517551356269448,0.13070982043846124,1,5097.485700889168,0,1
0.8760809519676721,3.603497432551338,183,218.25366301073626,51,0
0.9154993526116012,7.207377623854841,172,480.9300301688536,70,0
0.7428627884018235,3.245779056195475,85,770.4326261884981,167,0
0.9979765046268891,4.676319310507671,126,26.638226852137592,30,0
0.9077478480007676,6.7577152149107675,86,424.13981581369853,34,0
0.8105579031171283,8.588164452910988,157,542.0905404340891,20,0
0.8377795591519641,4.894669457723575,114,322.29259132008326,141,0
0.21314582048686923,0.04295118690892413,1,2596.415078961857,0,1
0.7122605848799436,2.4906591480326385,130,783.5165842129916,180,0
0.7418953764268938,3.623035843083896,181,193.45558585646546,78,0
0.1859136170242042,0.4418389933230803,1,3577.6159908082664,1,1
0.835163240593028,2.773915002613497,136,439.8442074981558,91,0
0.754369919849698,5.771093828637164,67,541.1175891949916,162,0
0.7230274185666213,2.3478034509399226,60,540.0438645867729,131,0
0.8517558078855487,5.491716610361185,101,628.393146571415,195,0
0.8071363477901508,7.611412229895486,145,264.1448185223038,181,0
0.9837094441000847,4.458486165121146,152,399.63633865897236,16,0
0.7678375993749016,4.054626057493346,98,363.52284705589096,107,0
0.9636936700846802,6.7101017697427405,146,409.8261839088934,12,0
0.7019137130219771,3.4554556405504093,52,597.7520968845355,113,0
0.8160206038901612,7.29204703908175,227,344.1621571743759,116,0
0.7996573099346813,3.5325380752662534,42,520.3506110132694,177,0
0.7334778999871742,3.2436126592888197,199,708.5766243368886,62,0
0.958931027762678,3.5448136094305345,115,708.0606900343586,42,0
0.9121259431800095,6.074510120810616,148,385.76982540496755,167,0
0.730313743303194,4.970308483218938,100,289.97060818394107,8,0
0.8985517569548136,3.3116193289520464,53,738.0342150822613,126,0
0.7262928240291515,4.692073970755623,181,447.69195388362715,128,0
